0,12.309982108920686
1,13.195613839143922
2,12.100712129872347
3,13.311329476916953
4,13.142166004700508
5,14.018451401960965
6,12.458774999085929
7,12.583995250631936
8,12.343658308482738
9,12.685407602204794
10,13.403775836842515
11,13.056223574899784
12,12.644327576461329
13,12.89921982609012
14,13.180632285528304
15,13.38472764187182
16,12.886641043883259
17,13.091904169919621
18,12.14950229404178
19,12.345834587905333
20,12.86099861326992
21,14.508657738524219
22,12.560244459250788
23,12.439958293376286
24,12.70381302974751
25,12.358793732547838
26,13.750438561220559
27,13.410545324897761
28,12.989974189358584
29,13.485616636703183
30,13.271645080120082
31,12.542544882151386
32,13.440817108522863
33,13.190022025878143
34,12.683858415217964
35,13.453104939316557
36,13.217673557208654
37,13.369223455335854
38,12.388394202324129
39,13.312983737012978
40,13.345506928718539
41,13.560618308335483
42,13.666998948650464
43,13.437174117244362
44,12.641096555879882
45,13.098070684835283
46,12.257193425037888
47,13.573438996764546
48,13.017002861746503
49,14.115615150414612
50,12.337100907936577
51,12.751299696013497
52,13.304684934198283
53,13.279367126213993
54,13.732128949025222
55,13.693342923990066
56,12.58621994565405
57,12.614865543731012
58,13.765269341527528
59,12.971540487669746
60,13.38472764187182
61,12.57418196709457
62,13.132313708257497
63,13.215853720491667
64,12.959844447906553
65,12.668626720622465
66,13.790192749979985
67,12.567237494741757
68,12.225875272826354
69,14.09692301740246
70,13.854731271117556
71,12.691580461311874
72,13.255144488638146
73,12.793859310432293
74,12.762827201184564
75,13.632188500836737
76,12.84792653170257
77,13.081541382884074
78,12.92391243868049
79,13.487006490992238
80,12.873902018105829
81,12.793859310432293
82,12.779873068457553
83,12.782686009834167
84,12.66032791780777
85,13.753635154246187
86,12.628067055589549
87,13.041153321978786
88,12.2783933071098
89,12.721885810807203
90,12.402872221504781
91,13.910711640908662
92,11.938193200374572
93,12.971540487669746
94,13.458835614025542
95,13.715690222682063
96,12.419165860990882
97,12.201060103706629
98,12.65714826489039
99,12.988831984779805
100,13.653967622617456
101,13.226723392728571
102,13.458764182902971
103,13.899851706398024
104,12.577636201962656
105,12.834681304952548
106,13.038981768465277
107,12.146853285870202
108,13.42984807715229
109,13.060487973686241
110,13.30092788532057
111,13.253391639810733
112,12.515393893085436
113,12.706696406811568
114,13.081541382884074
115,13.51508091268999
116,13.158695306651719
117,12.232836282799388
118,12.054086288532291
119,13.190022025878143
120,13.399995114002609
121,12.877740794412995
122,12.886641043883259
123,13.005829561148378
124,13.554145793829866
125,14.187074114396758
126,13.005829561148378
127,12.468436909997665
128,13.620103761621664
129,12.971540487669746
130,12.26434155365415
131,13.400752402944518
132,13.572164299332545
133,13.024190303426474
134,13.422467969854667
135,12.201060103706629
136,12.301382825334498
137,13.021437458814368
138,12.854483932248728
139,13.161487932088379
140,13.407542319637992
141,13.17628321939376
142,12.230765258120545
143,12.948009990259552
144,13.122363377404328
145,13.733758056092014
146,13.698976741708323
147,12.971540487669746
148,12.460714863903755
149,13.144124869185841
150,13.184718266151094
151,13.235692062711331
152,12.55302548257067
153,14.626440774180603
154,12.765688433465597
155,12.2783933071098
156,13.38472764187182
157,12.676076274775909
158,12.417143615610113
159,12.676076274775909
160,12.449018824140563
161,12.989974189358584
162,13.710150042306449
163,12.996800154428984
164,12.948009990259552
165,12.821258284620408
166,12.505992035646432
167,13.601202855312463
168,13.389332408258568
169,12.82530414313995
170,12.556729517143344
171,12.513557345278134
172,12.65395846952229
173,13.729407858910863
174,13.419500608626866
175,12.959844447906553
176,12.899094818276968
177,12.86099861326992
178,12.505992035646432
179,12.706847933442663
180,12.468436909997665
181,13.060487973686241
182,13.286181462633724
183,12.004568269319446
184,13.635187003832993
185,13.906264921232738
186,12.502466658583977
187,13.235692062711331
188,13.329377546788654
189,13.27968844210788
190,12.628067055589549
191,12.0254496453718
192,13.591116224748411
193,12.89921982609012
194,12.345834587905333
195,12.456376007299998
196,12.955127458028414
197,13.049792684569493
198,12.994530005894443
199,12.86099861326992
200,12.254862809699606
201,12.601487417784837
202,13.060487973686241
203,12.330500223905226
204,12.521795378137476
205,13.641157170819497
206,13.426755063419057
207,12.959844447906553
208,12.102100055147195
209,13.047639831208393
210,12.676076274775909
211,13.346313003752748
212,13.292106151991423
213,13.049792684569493
214,13.075271769870477
215,12.542544882151386
216,14.224303456165114
217,13.007710936319127
218,13.885036620612885
219,13.054084536651034
220,13.438632906708023
221,12.54236629477704
